id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID,geometry,index_right,NUTS_ID,LEVL_CODE,CNTR_CODE,NAME_LATN,NUTS_NAME,MOUNT_TYPE,URBN_TYPE,COAST_TYPE,FID,zone,Fuelprice,specCO2EM
244,Walheim,Hard Coal,Steam Turbine,PP,Germany,246.15716740236755,0.3306,1964.0,1981.0,,49.0177,9.1577,,0.0,0.0,0.0,{'11WD4WALK5G----E'},"{'BEYONDCOAL': {'BEYOND-DE-227'}, 'ENTSOE': {'11WD4WALK5G----E'}, 'OPSD': {'BNA1004'}, 'GEM': {'G110698', 'G110699'}, 'GPD': {'WRI1075565'}}",POINT (4259373.401461116 2878632.9713657224),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,16.666666666666664,1100
489,Karlsruhe,Hard Coal,Steam Turbine,PP,Germany,1347.8718304953609,,1984.0,2005.0,,49.0143,8.3042,,0.0,0.0,0.0,{'11WD4DAXLA-S---T'},"{'BEYONDCOAL': {'BEYOND-DE-148'}, 'ENTSOE': {'11WD4DAXLA-S---T'}, 'GEM': {'G108504', 'G108503'}, 'GEO': {'GEO-44470'}}",POINT (4196928.309520409 2879331.057425411),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,16.666666666666664,1100
494,Heilbronn,Hard Coal,Steam Turbine,CHP,Germany,982.7847956963438,,1965.0,2009.0,,49.1756,9.2076,,0.0,0.0,0.0,{'11WD4HLBR1CS---A'},"{'BEYONDCOAL': {'BEYOND-DE-125'}, 'ENTSOE': {'11WD4HLBR1CS---A'}, 'GEM': {'G103731', 'G103730', 'G103729'}, 'GEO': {'GEO-44464'}}",POINT (4263209.60191044 2896147.2683618814),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,16.666666666666664,1100
496,Altbach Deizisau,Hard Coal,Steam Turbine,CHP,Germany,788.256097861514,,1985.0,,,48.7191,9.3713,,0.0,0.0,0.0,{'11WD4AL1KU1-S--E'},"{'BEYONDCOAL': {'BEYOND-DE-8'}, 'ENTSOE': {'11WD4AL1KU1-S--E'}, 'GEM': {'G100137', 'G100138'}, 'GEO': {'GEO-44303'}}",POINT (4274723.311240844 2845281.8474665387),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,16.666666666666664,1100
1307,Rheinhafen Dampfkraftwerk,Natural Gas,CCGT,PP,Germany,353.0,0.531,1965.0,1998.0,,49.0125,8.302778,,0.0,0.0,0.0,{'11WD4DAXLA-2S--6'},"{'OPSD': {'BNA0514'}, 'GEM': {'L101880'}, 'GEO': {'GEO-44471'}}",POINT (4196819.767591607 2879133.3759362996),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
1477,Mannheim,Hard Coal,Steam Turbine,CHP,Germany,1978.476708784572,,1966.0,,,49.447,8.4925,,0.0,0.0,0.0,"{nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-170'}, 'GEM': {'G103045', 'G103047', 'G103042', 'G103046'}, 'GEO': {'GEO-44455'}}",POINT (4211670.972572298 2927134.038475928),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,16.666666666666664,1100
2216,Pforzheim,Hard Coal,Steam Turbine,PP,Germany,27.65810869689523,,1990.0,,2022.0,48.897,8.7255,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-188'}, 'GEM': {'G107958'}}",POINT (4227526.990707758 2865670.0828008596),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,16.666666666666664,1100
2227,Stuttgart Muenster,Hard Coal,Steam Turbine,PP,Germany,88.50594783006474,,1982.0,,,48.8154,9.2197,,0.0,0.0,0.0,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-214'}, 'GEM': {'G109642', 'G109641'}}",POINT (4263675.901752915 2856093.4526162273),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,16.666666666666664,1100
4103,Altbach Deizisau,Natural Gas,Steam Turbine,CHP,Germany,253.0,0.3264687747035573,1971.0,1997.0,,48.717611,9.374917,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0015', 'BNA0016', 'BNA0018', 'BNA0017'}, 'GEM': {'L101873'}}",POINT (4274988.16642371 2845114.0628299294),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
4334,Pforzheim Gmbh,Natural Gas,CCGT,CHP,Germany,41.2,0.45,1980.0,1980.0,,48.88316,8.6653,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0800'}, 'GEM': {'L101879'}}",POINT (4223085.092809894 2864209.828772033),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
4341,Sindelfingen,Natural Gas,Steam Turbine,CHP,Germany,95.0,0.3993,2013.0,2013.0,,48.697222,8.999167,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1260'}, 'GEM': {'L400250'}}",POINT (4247300.994141469 2843152.6762343114),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
4346,West,Natural Gas,Steam Turbine,CHP,Germany,37.0,0.3674,1984.0,1984.0,,49.014444,8.348056,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0515'}, 'GEM': {'L400280'}}",POINT (4200136.720294987 2879274.134555025),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
4380,Stuttgart Munster,Waste,Steam Turbine,CHP,Germany,178.9,0.33,2009.0,2009.0,,48.81253,9.21895,,0.0,0.0,0.0,{'11WD4MUST5G----B'},"{'ENTSOE': {'11WD4MUST5G----B'}, 'OPSD': {'BNA0939a'}}",POINT (4263617.493834232 2855774.9932408757),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,80.0,400
6098,Bhkw Hauffstrasse,Natural Gas,Combustion Engine,CHP,Germany,9.84,0.4574,2011.0,2011.0,,48.49395,9.18563,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0832'}},POINT (4260786.97439446 2820389.0499233208),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6100,Bhkw Obere Viehweide,Natural Gas,Steam Turbine,CHP,Germany,13.4,0.385,2000.0,2000.0,,48.510855,9.071463,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0957'}},POINT (4252369.26902106 2822367.7190813674),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6103,Bio Herbrechtingen,Bioenergy,Steam Turbine,CHP,Germany,14.0,0.38,2004.0,2004.0,,48.628498,10.200853,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1501'}},POINT (4335811.208362846 2835033.054693997),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,40.0,200
6105,Biohkw,Bioenergy,Steam Turbine,PP,Germany,13.2,0.38,2004.0,2012.0,,48.39704,9.96484,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1405c', 'BNA1405b'}}",POINT (4318395.2593822135 2809285.5278311186),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,40.0,200
6125,Bmkw Mannheim,Bioenergy,Steam Turbine,PP,Germany,17.9,0.38,2003.0,2003.0,,49.51644467,8.460246482,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0636'}},POINT (4209491.3769844165 2934903.1928734668),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,40.0,200
6148,Dampfkraftwerk Marbach Am Neckar,Oil,,PP,Germany,425.9,0.3662973467950223,1971.0,1975.0,,48.927497,9.230005,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0649', 'BNA0647', 'BNA0648'}}",POINT (4264560.534860332 2868547.0306096678),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,100.0,800
6171,Eew Goppingen,Waste,Steam Turbine,PP,Germany,11.0,0.33,1975.0,1975.0,,48.68232,9.67126,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1144'}},POINT (4296784.363673818 2841049.8693951163),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,80.0,400
6190,Evonik Rheinfelden,Natural Gas,Steam Turbine,CHP,Germany,15.68,0.3619,1979.0,1979.0,,47.570794,7.807192,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1408'}},POINT (4155926.4756575506 2719909.6539260508),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6233,Gud Anlage Wvk,Natural Gas,CCGT,CHP,Germany,38.6,0.531,1998.0,1998.0,,48.020738,7.84588,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0293'}},POINT (4160253.7886082507 2769805.1146573625),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6252,Ihkw Heidenheim,Natural Gas,Steam Turbine,PP,Germany,18.9,0.4004,2014.0,2014.0,,48.670061,10.150584,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1292b'}},POINT (4332095.071068489 2839644.4602090837),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6285,Klaranlage,Waste,Steam Turbine,PP,Germany,12.0,0.33,1992.0,1992.0,,48.552941,8.407401,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0616a'}},POINT (4203392.264505023 2827883.6196297663),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,80.0,400
6306,Kwk Anlage Neukochen,Natural Gas,Steam Turbine,CHP,Germany,15.0,0.341,1960.0,1960.0,,48.836270500000005,10.0931765,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1938'}},POINT (4327842.406013562 2858114.4946645494),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6310,Kwkk Heidelberg,Natural Gas,Steam Turbine,PP,Germany,13.5,0.3861,2001.0,2001.0,,49.42158,8.672839999999999,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1151'}},POINT (4224697.91129001 2924055.7387167355),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6333,Mannheim,Waste,Steam Turbine,CHP,Germany,40.0,0.33,2006.0,2012.0,,49.522585,8.452929999999999,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0641a', 'BNA0641c', 'BNA0641b', 'BNA0640'}}",POINT (4208975.75347583 2935596.991013615),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,80.0,400
6380,Nord,Natural Gas,,PP,Germany,87.5,,1964.0,2005.0,,48.552941,8.407401,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0616b'}},POINT (4203392.264505023 2827883.6196297663),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6401,Pfaffenwald,Natural Gas,Steam Turbine,CHP,Germany,35.1375,0.3577816,1968.0,1988.0,,48.75081,9.1103,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1333c', 'BNA1333a', 'BNA1333b'}}",POINT (4255554.46076648 2849004.560487425),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6403,Pforzheim Gmbh,Bioenergy,Steam Turbine,CHP,Germany,12.3,0.38,2004.0,2004.0,,48.89705,8.725,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0797'}},POINT (4227490.418728866 2865676.2752678767),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,40.0,200
6430,Restmull Stuttgart Munster,Oil,Steam Turbine,CHP,Germany,69.9,0.3563999999999999,1974.0,1974.0,,48.815833000000005,9.221111,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0938', 'BNA0939b', 'BNA0937'}}",POINT (4263780.053606801 2856140.490522931),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,100.0,800
6431,Restmullheizkraftwerk Boblingen,Waste,Steam Turbine,PP,Germany,9.5,0.33,1999.0,1999.0,,48.68552315,9.049525695,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1110'}},POINT (4250992.641283589 2841803.196298164),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,80.0,400
6448,Sca Mannheim,Bioenergy,Steam Turbine,PP,Germany,40.0,0.38,2003.0,2003.0,,49.5349,8.46358,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0637'}},POINT (4209774.972976592 2936949.993206862),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,40.0,200
6478,Stuttgart Gaisburg,Natural Gas,Steam Turbine,CHP,Germany,29.151,0.4048,2018.0,2018.0,,48.7784485,9.1800132,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1909'}},POINT (4260715.716752995 2852017.446849807),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6497,Trea Breisgau,Waste,Steam Turbine,PP,Germany,13.6,0.33,2005.0,2005.0,,47.89061,7.61608,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1139'}},POINT (4142658.0230938895 2755876.7021460347),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,80.0,400
6532,Werkskraftwerk Sappi Ehingen,Natural Gas,Steam Turbine,PP,Germany,4.0,0.3597,1977.0,1977.0,,48.26693,9.72626,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0232c'}},POINT (4300668.363769792 2794861.186460492),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,20.0,500
6533,Werkskraftwerk Sappi Ehingen,Bioenergy,Steam Turbine,PP,Germany,21.2,0.38,1961.0,1990.0,,48.266955,9.726205,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0232a', 'BNA0232b'}}",POINT (4300664.288799809 2794863.9802005226),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,40.0,200
6562,Ulm Magirusstrasse,Hard Coal,,PP,Germany,124.46148913602852,,1978.0,,,48.3967,9.9654,,0.0,0.0,0.0,{nan},{'BEYONDCOAL': {'BEYOND-DE-216'}},POINT (4318436.728275157 2809247.7169989906),DE1,DE1,1,DE,Baden-Württemberg,Baden-Württemberg,0.0,0,0,DE1,South,16.666666666666664,1100
652,Staudinger,Hard Coal,Steam Turbine,CHP,Germany,509.83113697943537,0.3597,1965.0,1977.0,,50.0877,8.9535,,0.0,0.0,0.0,{'11WD2STAU0001800'},"{'BEYONDCOAL': {'BEYOND-DE-108'}, 'OPSD': {'BNA0374'}, 'GEM': {'G109623', 'G109624'}, 'GEO': {'GEO-44208'}}",POINT (4246102.179810057 2997798.485913323),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,16.666666666666664,1100
1357,Kassel,Lignite,Steam Turbine,PP,Germany,35.04131531627193,0.3736,1988.0,1989.0,,51.2793,9.4833,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-150'}, 'OPSD': {'BNA0523'}, 'GEM': {'G105614'}}",POINT (4284947.182887186 3129942.0042784633),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,10.0,900
2228,Offenbach,Hard Coal,Steam Turbine,PP,Germany,55.31621739379046,,1988.0,,,50.1113,8.7454,,0.0,0.0,0.0,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-183'}, 'GEM': {'G103901', 'G107614'}}",POINT (4231254.398367525 3000656.4916835353),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,16.666666666666664,1100
4105,Gud Anlage Russelsheim,Natural Gas,CCGT,CHP,Germany,112.1,0.5355,1999.0,1999.0,,49.99204,8.41411,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0857'}, 'GEM': {'L400112'}}",POINT (4207276.707437384 2987853.9170673946),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
4117,Gtkw Darmstadt,Natural Gas,Steam Turbine,PP,Germany,94.6,0.4138,2013.0,2013.0,,49.884879,8.650067,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1487'}, 'GEM': {'L400133'}}",POINT (4223978.280333307 2975599.349769979),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
4332,Niederrad,Natural Gas,Steam Turbine,CHP,Germany,70.0,0.3894,1963.0,2004.0,,50.0856,8.62785,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0285'}, 'GEM': {'L400225'}}",POINT (4222793.90675923 2997949.084019094),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
4364,Fulda,Oil,Steam Turbine,CHP,Germany,24.8,0.3971,2011.0,2011.0,,50.56636,9.68614,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0318'}, 'GEM': {'L400190'}}",POINT (4298761.967810449 3050551.9034813787),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,100.0,800
4367,Kombi,Natural Gas,Steam Turbine,CHP,Germany,48.31,0.3718000000000001,1988.0,1988.0,,51.279099,9.484012,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0521'}, 'GEM': {'L400193'}}",POINT (4284996.704455018 3129919.2918725978),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
4396,Wintershall,Natural Gas,CCGT,CHP,Germany,69.0,0.5805,2009.0,2009.0,,50.89401,9.99724,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0444'}, 'GEM': {'L400283'}}",POINT (4320805.808357966 3086951.698777437),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
4399,Gud Baunatal Vw Werksgelande,Natural Gas,CCGT,CHP,Germany,78.0,0.5895,2011.0,2011.0,,51.25308,9.4379,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0059b'}, 'GEM': {'L400272'}}",POINT (4281757.098891269 3127048.4153206456),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
4403,Wi Biebrich,Natural Gas,Steam Turbine,CHP,Germany,25.015,0.3915999999999999,2006.0,2006.0,,50.040546,8.253248,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1056'}, 'GEM': {'L400281'}}",POINT (4195870.614850067 2993509.2247281815),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
6063,Ads Anlage,Natural Gas,Steam Turbine,PP,Germany,96.5,0.3982,2012.0,2012.0,,50.09178,8.53105,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0497'}},POINT (4215880.469535607 2998770.434379782),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
6111,Biomasseheizkraftwerk Wiesbaden,Waste,Steam Turbine,PP,Germany,10.5,0.33,2014.0,2014.0,,50.042129,8.261157,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1520'}},POINT (4196441.179193214 2993671.786430521),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,80.0,400
6116,Bkf,Bioenergy,Steam Turbine,PP,Germany,12.4,0.38,2004.0,2004.0,,50.12943,8.76792,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0283'}},POINT (4232898.629746864 3002645.3827987215),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,40.0,200
6123,Bmkw Florsheim Wicker,Bioenergy,Steam Turbine,PP,Germany,12.6,0.38,2003.0,2003.0,,50.022602,8.377208999999999,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0277'}},POINT (4204705.287863689 2991310.0734497784),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,40.0,200
6149,Dampfturbine,Natural Gas,Steam Turbine,PP,Germany,38.7,0.4048,2018.0,2018.0,,50.099067100000006,8.653584479,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1937'}},POINT (4224662.675501815 2999412.5587833687),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
6207,Gaskraftwerk,Natural Gas,Steam Turbine,PP,Germany,13.2,0.374,1990.0,1990.0,,51.31981075,9.848941452,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1465d'}},POINT (4310469.063432755 3134332.3882281436),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
6260,Industriekraftwerk Breuberg,Natural Gas,Steam Turbine,PP,Germany,11.4,0.3839000000000001,1999.0,1999.0,,49.81082,9.01169,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1117'}},POINT (4249857.155610325 2966949.9475293625),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,20.0,500
6344,Mhkw Frankfurt,Waste,Steam Turbine,PP,Germany,72.5,0.33,1969.0,2006.0,,50.16172,8.636105,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0287a', 'BNA0287b'}}",POINT (4223540.252073766 3006402.9641413796),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,80.0,400
6345,Mhkw Mainz,Waste,Steam Turbine,PP,Germany,15.6,0.3299999999999999,2009.0,2009.0,,50.025940000000006,8.24183,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1199'}},POINT (4195014.410158015 2991904.699487507),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,80.0,400
6363,Mullheizkraftwerk,Waste,Steam Turbine,PP,Germany,14.7,0.33,1985.0,1985.0,,51.2976283,9.52410538,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1168'}},POINT (4287807.572836123 3131961.712134819),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,80.0,400
6364,Mullheizkraftwerk Offenbach,Waste,Steam Turbine,PP,Germany,14.5,0.33,1972.0,1972.0,,50.06533,8.76898,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1222'}},POINT (4232856.182426328 2995515.761125649),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,80.0,400
6536,Wi Biebrich,Bioenergy,Steam Turbine,PP,Germany,6.7,0.38,2003.0,2003.0,,50.040546,8.253248,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1055'}},POINT (4195870.614850067 2993509.2247281815),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,40.0,200
6548,Frankfurt Main West,Hard Coal,,PP,Germany,132.7589217450971,,1989.0,,,50.0986,8.6532,,0.0,0.0,0.0,{nan},{'BEYONDCOAL': {'BEYOND-DE-89'}},POINT (4224634.226584002 2999361.12019807),DE7,DE7,1,DE,Hessen,Hessen,0.0,0,0,DE7,South,16.666666666666664,1100
250,Neurath,Lignite,Steam Turbine,PP,Germany,4079.546814715448,0.3379982783357245,1972.0,1976.0,2038.0,51.0372,6.5992,,0.0,0.0,0.0,{'11WD7NEUR-B-KW-B'},"{'BEYONDCOAL': {'BEYOND-DE-107'}, 'ENTSOE': {'11WD7NEUR-B-KW-B'}, 'OPSD': {'BNA0699', 'BNA0698', 'BNA0700', 'BNA0696', 'BNA0697'}, 'GEM': {'G107368', 'G107366', 'G107371', 'G107372', 'G107370', 'G107369', 'G107367'}, 'GEO': {'GEO-44209', 'GEO-44210'}}",POINT (4082557.7918229676 3108426.2271252503),DEA,DEA,1,DE,Nordrhein-Westfalen,Nordrhein-Westfalen,0.0,0,0,DEA,South,10.0,900
251,Niederaussem,Lignite,Steam Turbine,PP,Germany,3094.7014263528577,0.3826616559013506,1963.0,2009.0,2038.0,50.9709,6.6666,,0.0,0.0,0.0,{'11WD7NIED-B-KW-5'},"{'BEYONDCOAL': {'BEYOND-DE-13'}, 'ENTSOE': {'11WD7NIED-B-KW-5'}, 'OPSD': {'BNA0705', 'BNA0708', 'BNA0707', 'BNA0709', 'BNA0712', 'BNA0706', 'BNA0713'}, 'GEM': {'G107431', 'G107426', 'G107424', 'G107427', 'G107428', 'G107430', 'G107425', 'G107429'}, 'GEO': {'GEO-44319'}}",POINT (4086945.3180251657 3100839.4044471136),DEA,DEA,1,DE,Nordrhein-Westfalen,Nordrhein-Westfalen,0.0,0,0,DEA,South,10.0,900
254,Weisweiler,Lignite,Steam Turbine,PP,Germany,1805.5498786647483,0.3321170831208567,1955.0,1975.0,2029.0,50.8332,6.3146,,0.0,0.0,0.0,{'11WD7WEIS-B-KW-C'},"{'BEYONDCOAL': {'BEYOND-DE-81'}, 'ENTSOE': {'11WD7WEIS-B-KW-C'}, 'OPSD': {'BNA1026', 'BNA1025', 'BNA1027', 'BNA1028'}, 'GEM': {'G110853', 'G110855', 'G110854', 'G110856'}, 'GEO': {'GEO-44318'}}",POINT (4061485.822493871 3086723.239404815),DEA,DEA,1,DE,Nordrhein-Westfalen,Nordrhein-Westfalen,0.0,0,0,DEA,South,10.0,900
486,Scholven Buer,Hard Coal,Steam Turbine,PP,Germany,752.3005565555502,,1968.0,,,51.6024,7.0099,,0.0,0.0,0.0,{'11WD7SCHO-S--KWW'},"{'BEYONDCOAL': {'BEYOND-DE-100'}, 'ENTSOE': {'11WD7SCHO-S--KWW'}, 'GEM': {'G108878', 'G108879'}, 'GEO': {'GEO-40883'}}",POINT (4113898.7841279637 3170004.2566590854),DEA,DEA,1,DE,Nordrhein-Westfalen,Nordrhein-Westfalen,0.0,0,0,DEA,South,16.666666666666664,1100
491,Ibbenbueren,Hard Coal,Steam Turbine,PP,Germany,772.5831695999401,,1985.0,2009.0,2021.0,52.2888,7.7479,,0.0,0.0,0.0,{'11WD7IBBE2S--KW6'},"{'BEYONDCOAL': {'BEYOND-DE-140'}, 'ENTSOE': {'11WD7IBBE2S--KW6'}, 'GEM': {'G104819'}, 'GEO': {'GEO-44468'}}",POINT (4167354.541177123 3244510.777313102),DEA,DEA,1,DE,Nordrhein-Westfalen,Nordrhein-Westfalen,0.0,0,0,DEA,South,16.666666666666664,1100
492,Heyden,Hard Coal,Steam Turbine,PP,Germany,850.9478109078099,,1987.0,,2021.0,52.3816,8.9986,,0.0,0.0,0.0,{'11WD2HEKW000297X'},"{'BEYONDCOAL': {'BEYOND-DE-187'}, 'ENTSOE': {'11WD2HEKW000297X'}, 'GEM': {'G103862'}, 'GEO': {'GEO-44199'}}",POINT (4252813.767951112 3252929.7514248765),DEA,DEA,1,DE,Nordrhein-Westfalen,Nordrhein-Westfalen,0.0,0,0,DEA,South,16.666666666666664,1100
493,Herne,Hard Coal,Steam Turbine,CHP,Germany,460.9684782815872,,1963.0,,,51.5507,7.1875,,0.0,0.0,0.0,{'11WD7HERN2S--KWU'},"{'BEYONDCOAL': {'BEYOND-DE-128'}, 'ENTSOE': {'11WD7HERN2S--KWU'}, 'GEM': {'G103851', 'G103850'}, 'GEO': {'GEO-44213'}}",POINT (4125971.2095495146 3163766.7486283462),DEA,DEA,1,DE,Nordrhein-Westfalen,Nordrhein-Westfalen,0.0,0,0,DEA,South,16.666666666666664,1100
